SCW,IJD,EXPO,ISGRI_EXPO,ANGLE,REF_ANGLE,SpurFactor,150-200_0,150-200_0_err,150-200_0_SNR,150-200_0_spurf,150-200_0_spurf_err,150-200_1,150-200_1_err,150-200_1_SNR,150-200_1_spurf,150-200_1_spurf_err,150-200_2,150-200_2_err,150-200_2_SNR,150-200_2_spurf,150-200_2_spurf_err,150-200_3,150-200_3_err,150-200_3_SNR,150-200_3_spurf,150-200_3_spurf_err,150-200_4,150-200_4_err,150-200_4_SNR,150-200_4_spurf,150-200_4_spurf_err,150-200_5,150-200_5_err,150-200_5_SNR,150-200_5_spurf,150-200_5_spurf_err,150-200_6,150-200_6_err,150-200_6_SNR,150-200_6_spurf,150-200_6_spurf_err,150-200_7,150-200_7_err,150-200_7_SNR,150-200_7_spurf,150-200_7_spurf_err,200-210_0,200-210_0_err,200-210_0_SNR,200-210_0_spurf,200-210_0_spurf_err,200-210_1,200-210_1_err,200-210_1_SNR,200-210_1_spurf,200-210_1_spurf_err,200-210_2,200-210_2_err,200-210_2_SNR,200-210_2_spurf,200-210_2_spurf_err,200-210_3,200-210_3_err,200-210_3_SNR,200-210_3_spurf,200-210_3_spurf_err,200-210_4,200-210_4_err,200-210_4_SNR,200-210_4_spurf,200-210_4_spurf_err,200-210_5,200-210_5_err,200-210_5_SNR,200-210_5_spurf,200-210_5_spurf_err,200-210_6,200-210_6_err,200-210_6_SNR,200-210_6_spurf,200-210_6_spurf_err,200-210_7,200-210_7_err,200-210_7_SNR,200-210_7_spurf,200-210_7_spurf_err,210-220_0,210-220_0_err,210-220_0_SNR,210-220_0_spurf,210-220_0_spurf_err,210-220_1,210-220_1_err,210-220_1_SNR,210-220_1_spurf,210-220_1_spurf_err,210-220_2,210-220_2_err,210-220_2_SNR,210-220_2_spurf,210-220_2_spurf_err,210-220_3,210-220_3_err,210-220_3_SNR,210-220_3_spurf,210-220_3_spurf_err,210-220_4,210-220_4_err,210-220_4_SNR,210-220_4_spurf,210-220_4_spurf_err,210-220_5,210-220_5_err,210-220_5_SNR,210-220_5_spurf,210-220_5_spurf_err,210-220_6,210-220_6_err,210-220_6_SNR,210-220_6_spurf,210-220_6_spurf_err,210-220_7,210-220_7_err,210-220_7_SNR,210-220_7_spurf,210-220_7_spurf_err,220-230_0,220-230_0_err,220-230_0_SNR,220-230_0_spurf,220-230_0_spurf_err,220-230_1,220-230_1_err,220-230_1_SNR,220-230_1_spurf,220-230_1_spurf_err,220-230_2,220-230_2_err,220-230_2_SNR,220-230_2_spurf,220-230_2_spurf_err,220-230_3,220-230_3_err,220-230_3_SNR,220-230_3_spurf,220-230_3_spurf_err,220-230_4,220-230_4_err,220-230_4_SNR,220-230_4_spurf,220-230_4_spurf_err,220-230_5,220-230_5_err,220-230_5_SNR,220-230_5_spurf,220-230_5_spurf_err,220-230_6,220-230_6_err,220-230_6_SNR,220-230_6_spurf,220-230_6_spurf_err,220-230_7,220-230_7_err,220-230_7_SNR,220-230_7_spurf,220-230_7_spurf_err,230-240_0,230-240_0_err,230-240_0_SNR,230-240_0_spurf,230-240_0_spurf_err,230-240_1,230-240_1_err,230-240_1_SNR,230-240_1_spurf,230-240_1_spurf_err,230-240_2,230-240_2_err,230-240_2_SNR,230-240_2_spurf,230-240_2_spurf_err,230-240_3,230-240_3_err,230-240_3_SNR,230-240_3_spurf,230-240_3_spurf_err,230-240_4,230-240_4_err,230-240_4_SNR,230-240_4_spurf,230-240_4_spurf_err,230-240_5,230-240_5_err,230-240_5_SNR,230-240_5_spurf,230-240_5_spurf_err,230-240_6,230-240_6_err,230-240_6_SNR,230-240_6_spurf,230-240_6_spurf_err,230-240_7,230-240_7_err,230-240_7_SNR,230-240_7_spurf,230-240_7_spurf_err,240-250_0,240-250_0_err,240-250_0_SNR,240-250_0_spurf,240-250_0_spurf_err,240-250_1,240-250_1_err,240-250_1_SNR,240-250_1_spurf,240-250_1_spurf_err,240-250_2,240-250_2_err,240-250_2_SNR,240-250_2_spurf,240-250_2_spurf_err,240-250_3,240-250_3_err,240-250_3_SNR,240-250_3_spurf,240-250_3_spurf_err,240-250_4,240-250_4_err,240-250_4_SNR,240-250_4_spurf,240-250_4_spurf_err,240-250_5,240-250_5_err,240-250_5_SNR,240-250_5_spurf,240-250_5_spurf_err,240-250_6,240-250_6_err,240-250_6_SNR,240-250_6_spurf,240-250_6_spurf_err,240-250_7,240-250_7_err,240-250_7_SNR,240-250_7_spurf,240-250_7_spurf_err,250-260_0,250-260_0_err,250-260_0_SNR,250-260_0_spurf,250-260_0_spurf_err,250-260_1,250-260_1_err,250-260_1_SNR,250-260_1_spurf,250-260_1_spurf_err,250-260_2,250-260_2_err,250-260_2_SNR,250-260_2_spurf,250-260_2_spurf_err,250-260_3,250-260_3_err,250-260_3_SNR,250-260_3_spurf,250-260_3_spurf_err,250-260_4,250-260_4_err,250-260_4_SNR,250-260_4_spurf,250-260_4_spurf_err,250-260_5,250-260_5_err,250-260_5_SNR,250-260_5_spurf,250-260_5_spurf_err,250-260_6,250-260_6_err,250-260_6_SNR,250-260_6_spurf,250-260_6_spurf_err,250-260_7,250-260_7_err,250-260_7_SNR,250-260_7_spurf,250-260_7_spurf_err,260-270_0,260-270_0_err,260-270_0_SNR,260-270_0_spurf,260-270_0_spurf_err,260-270_1,260-270_1_err,260-270_1_SNR,260-270_1_spurf,260-270_1_spurf_err,260-270_2,260-270_2_err,260-270_2_SNR,260-270_2_spurf,260-270_2_spurf_err,260-270_3,260-270_3_err,260-270_3_SNR,260-270_3_spurf,260-270_3_spurf_err,260-270_4,260-270_4_err,260-270_4_SNR,260-270_4_spurf,260-270_4_spurf_err,260-270_5,260-270_5_err,260-270_5_SNR,260-270_5_spurf,260-270_5_spurf_err,260-270_6,260-270_6_err,260-270_6_SNR,260-270_6_spurf,260-270_6_spurf_err,260-270_7,260-270_7_err,260-270_7_SNR,260-270_7_spurf,260-270_7_spurf_err,270-280_0,270-280_0_err,270-280_0_SNR,270-280_0_spurf,270-280_0_spurf_err,270-280_1,270-280_1_err,270-280_1_SNR,270-280_1_spurf,270-280_1_spurf_err,270-280_2,270-280_2_err,270-280_2_SNR,270-280_2_spurf,270-280_2_spurf_err,270-280_3,270-280_3_err,270-280_3_SNR,270-280_3_spurf,270-280_3_spurf_err,270-280_4,270-280_4_err,270-280_4_SNR,270-280_4_spurf,270-280_4_spurf_err,270-280_5,270-280_5_err,270-280_5_SNR,270-280_5_spurf,270-280_5_spurf_err,270-280_6,270-280_6_err,270-280_6_SNR,270-280_6_spurf,270-280_6_spurf_err,270-280_7,270-280_7_err,270-280_7_SNR,270-280_7_spurf,270-280_7_spurf_err,280-290_0,280-290_0_err,280-290_0_SNR,280-290_0_spurf,280-290_0_spurf_err,280-290_1,280-290_1_err,280-290_1_SNR,280-290_1_spurf,280-290_1_spurf_err,280-290_2,280-290_2_err,280-290_2_SNR,280-290_2_spurf,280-290_2_spurf_err,280-290_3,280-290_3_err,280-290_3_SNR,280-290_3_spurf,280-290_3_spurf_err,280-290_4,280-290_4_err,280-290_4_SNR,280-290_4_spurf,280-290_4_spurf_err,280-290_5,280-290_5_err,280-290_5_SNR,280-290_5_spurf,280-290_5_spurf_err,280-290_6,280-290_6_err,280-290_6_SNR,280-290_6_spurf,280-290_6_spurf_err,280-290_7,280-290_7_err,280-290_7_SNR,280-290_7_spurf,280-290_7_spurf_err,290-300_0,290-300_0_err,290-300_0_SNR,290-300_0_spurf,290-300_0_spurf_err,290-300_1,290-300_1_err,290-300_1_SNR,290-300_1_spurf,290-300_1_spurf_err,290-300_2,290-300_2_err,290-300_2_SNR,290-300_2_spurf,290-300_2_spurf_err,290-300_3,290-300_3_err,290-300_3_SNR,290-300_3_spurf,290-300_3_spurf_err,290-300_4,290-300_4_err,290-300_4_SNR,290-300_4_spurf,290-300_4_spurf_err,290-300_5,290-300_5_err,290-300_5_SNR,290-300_5_spurf,290-300_5_spurf_err,290-300_6,290-300_6_err,290-300_6_SNR,290-300_6_spurf,290-300_6_spurf_err,290-300_7,290-300_7_err,290-300_7_SNR,290-300_7_spurf,290-300_7_spurf_err,300-325_0,300-325_0_err,300-325_0_SNR,300-325_0_spurf,300-325_0_spurf_err,300-325_1,300-325_1_err,300-325_1_SNR,300-325_1_spurf,300-325_1_spurf_err,300-325_2,300-325_2_err,300-325_2_SNR,300-325_2_spurf,300-325_2_spurf_err,300-325_3,300-325_3_err,300-325_3_SNR,300-325_3_spurf,300-325_3_spurf_err,300-325_4,300-325_4_err,300-325_4_SNR,300-325_4_spurf,300-325_4_spurf_err,300-325_5,300-325_5_err,300-325_5_SNR,300-325_5_spurf,300-325_5_spurf_err,300-325_6,300-325_6_err,300-325_6_SNR,300-325_6_spurf,300-325_6_spurf_err,300-325_7,300-325_7_err,300-325_7_SNR,300-325_7_spurf,300-325_7_spurf_err,325-350_0,325-350_0_err,325-350_0_SNR,325-350_0_spurf,325-350_0_spurf_err,325-350_1,325-350_1_err,325-350_1_SNR,325-350_1_spurf,325-350_1_spurf_err,325-350_2,325-350_2_err,325-350_2_SNR,325-350_2_spurf,325-350_2_spurf_err,325-350_3,325-350_3_err,325-350_3_SNR,325-350_3_spurf,325-350_3_spurf_err,325-350_4,325-350_4_err,325-350_4_SNR,325-350_4_spurf,325-350_4_spurf_err,325-350_5,325-350_5_err,325-350_5_SNR,325-350_5_spurf,325-350_5_spurf_err,325-350_6,325-350_6_err,325-350_6_SNR,325-350_6_spurf,325-350_6_spurf_err,325-350_7,325-350_7_err,325-350_7_SNR,325-350_7_spurf,325-350_7_spurf_err,350-400_0,350-400_0_err,350-400_0_SNR,350-400_0_spurf,350-400_0_spurf_err,350-400_1,350-400_1_err,350-400_1_SNR,350-400_1_spurf,350-400_1_spurf_err,350-400_2,350-400_2_err,350-400_2_SNR,350-400_2_spurf,350-400_2_spurf_err,350-400_3,350-400_3_err,350-400_3_SNR,350-400_3_spurf,350-400_3_spurf_err,350-400_4,350-400_4_err,350-400_4_SNR,350-400_4_spurf,350-400_4_spurf_err,350-400_5,350-400_5_err,350-400_5_SNR,350-400_5_spurf,350-400_5_spurf_err,350-400_6,350-400_6_err,350-400_6_SNR,350-400_6_spurf,350-400_6_spurf_err,350-400_7,350-400_7_err,350-400_7_SNR,350-400_7_spurf,350-400_7_spurf_err,400-450_0,400-450_0_err,400-450_0_SNR,400-450_0_spurf,400-450_0_spurf_err,400-450_1,400-450_1_err,400-450_1_SNR,400-450_1_spurf,400-450_1_spurf_err,400-450_2,400-450_2_err,400-450_2_SNR,400-450_2_spurf,400-450_2_spurf_err,400-450_3,400-450_3_err,400-450_3_SNR,400-450_3_spurf,400-450_3_spurf_err,400-450_4,400-450_4_err,400-450_4_SNR,400-450_4_spurf,400-450_4_spurf_err,400-450_5,400-450_5_err,400-450_5_SNR,400-450_5_spurf,400-450_5_spurf_err,400-450_6,400-450_6_err,400-450_6_SNR,400-450_6_spurf,400-450_6_spurf_err,400-450_7,400-450_7_err,400-450_7_SNR,400-450_7_spurf,400-450_7_spurf_err,450-500_0,450-500_0_err,450-500_0_SNR,450-500_0_spurf,450-500_0_spurf_err,450-500_1,450-500_1_err,450-500_1_SNR,450-500_1_spurf,450-500_1_spurf_err,450-500_2,450-500_2_err,450-500_2_SNR,450-500_2_spurf,450-500_2_spurf_err,450-500_3,450-500_3_err,450-500_3_SNR,450-500_3_spurf,450-500_3_spurf_err,450-500_4,450-500_4_err,450-500_4_SNR,450-500_4_spurf,450-500_4_spurf_err,450-500_5,450-500_5_err,450-500_5_SNR,450-500_5_spurf,450-500_5_spurf_err,450-500_6,450-500_6_err,450-500_6_SNR,450-500_6_spurf,450-500_6_spurf_err,450-500_7,450-500_7_err,450-500_7_SNR,450-500_7_spurf,450-500_7_spurf_err,500-600_0,500-600_0_err,500-600_0_SNR,500-600_0_spurf,500-600_0_spurf_err,500-600_1,500-600_1_err,500-600_1_SNR,500-600_1_spurf,500-600_1_spurf_err,500-600_2,500-600_2_err,500-600_2_SNR,500-600_2_spurf,500-600_2_spurf_err,500-600_3,500-600_3_err,500-600_3_SNR,500-600_3_spurf,500-600_3_spurf_err,500-600_4,500-600_4_err,500-600_4_SNR,500-600_4_spurf,500-600_4_spurf_err,500-600_5,500-600_5_err,500-600_5_SNR,500-600_5_spurf,500-600_5_spurf_err,500-600_6,500-600_6_err,500-600_6_SNR,500-600_6_spurf,500-600_6_spurf_err,500-600_7,500-600_7_err,500-600_7_SNR,500-600_7_spurf,500-600_7_spurf_err,600-800_0,600-800_0_err,600-800_0_SNR,600-800_0_spurf,600-800_0_spurf_err,600-800_1,600-800_1_err,600-800_1_SNR,600-800_1_spurf,600-800_1_spurf_err,600-800_2,600-800_2_err,600-800_2_SNR,600-800_2_spurf,600-800_2_spurf_err,600-800_3,600-800_3_err,600-800_3_SNR,600-800_3_spurf,600-800_3_spurf_err,600-800_4,600-800_4_err,600-800_4_SNR,600-800_4_spurf,600-800_4_spurf_err,600-800_5,600-800_5_err,600-800_5_SNR,600-800_5_spurf,600-800_5_spurf_err,600-800_6,600-800_6_err,600-800_6_SNR,600-800_6_spurf,600-800_6_spurf_err,600-800_7,600-800_7_err,600-800_7_SNR,600-800_7_spurf,600-800_7_spurf_err,800-1000_0,800-1000_0_err,800-1000_0_SNR,800-1000_0_spurf,800-1000_0_spurf_err,800-1000_1,800-1000_1_err,800-1000_1_SNR,800-1000_1_spurf,800-1000_1_spurf_err,800-1000_2,800-1000_2_err,800-1000_2_SNR,800-1000_2_spurf,800-1000_2_spurf_err,800-1000_3,800-1000_3_err,800-1000_3_SNR,800-1000_3_spurf,800-1000_3_spurf_err,800-1000_4,800-1000_4_err,800-1000_4_SNR,800-1000_4_spurf,800-1000_4_spurf_err,800-1000_5,800-1000_5_err,800-1000_5_SNR,800-1000_5_spurf,800-1000_5_spurf_err,800-1000_6,800-1000_6_err,800-1000_6_SNR,800-1000_6_spurf,800-1000_6_spurf_err,800-1000_7,800-1000_7_err,800-1000_7_SNR,800-1000_7_spurf,800-1000_7_spurf_err,MJD,ISOT,REV
269500610010.001,8683.045048,3553.704244,3551.898456,0.672395,269.766753,0.016324,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.003116,0.0047,0.662872,0.002912,0.002675,-0.003186,0.004713,-0.676135,0.002986,0.002604,0.007283,0.004273,1.704368,0.003497,0.002708,0.002492,0.004689,0.531554,0.002698,0.002743,0.003154,0.005,0.630687,0.00378,0.002755,0.008854,0.004967,1.78259,0.003496,0.002803,0.001193,0.005079,0.234913,0.003237,0.002788,-0.00213,0.00461,-0.461997,0.003246,0.002699,0.001772,0.008063,0.219726,0.006922,0.004437,0.018091,0.007988,2.264761,0.008566,0.004604,0.012644,0.00838,1.508803,0.007208,0.004547,0.009937,0.008392,1.184026,0.00904,0.004639,0.023771,0.008079,2.942426,0.008155,0.004593,0.026722,0.00802,3.331747,0.009039,0.004637,0.021018,0.008666,2.425316,0.008167,0.004592,0.0204,0.008155,2.501488,0.007034,0.004483,0.02191,0.00985,2.224484,0.010086,0.005773,0.021615,0.010955,1.973053,0.01085,0.005797,0.012443,0.010608,1.172953,0.009889,0.005812,0.001348,0.01091,0.123584,0.011958,0.005799,0.031792,0.011193,2.840387,0.012688,0.005904,0.009414,0.01036,0.908632,0.011677,0.006001,0.007494,0.010517,0.712523,0.010073,0.005942,0.00496,0.010265,0.483139,0.010729,0.005744,0.009762,0.012538,0.778592,0.011148,0.006633,0.023626,0.012109,1.95112,0.012705,0.006805,0.030886,0.012912,2.392045,0.01286,0.006885,0.01982,0.012198,1.624926,0.012746,0.006856,0.015873,0.012074,1.31469,0.013963,0.006943,0.040158,0.012234,3.282387,0.014262,0.00705,0.007512,0.011572,0.649115,0.013037,0.006921,0.019595,0.01243,1.576456,0.011615,0.006765,0.014221,0.01329,1.069997,0.013822,0.007398,0.006106,0.013452,0.453881,0.013744,0.007546,0.035875,0.01375,2.609139,0.016396,0.007599,0.031012,0.013405,2.313406,0.016246,0.00769,0.014739,0.014178,1.039554,0.014696,0.007669,0.0179,0.0133,1.345947,0.015186,0.007706,0.026019,0.013461,1.932966,0.015845,0.007653,-0.010317,0.013197,-0.781802,0.013867,0.007599,0.01014,0.01416,0.716109,0.014247,0.007962,0.030384,0.013714,2.215547,0.015986,0.008084,0.019566,0.014823,1.319981,0.017975,0.008106,0.01762,0.01507,1.169198,0.015668,0.008181,0.048351,0.014638,3.303066,0.015766,0.008138,0.010378,0.014709,0.705578,0.016459,0.008203,0.033533,0.013885,2.415067,0.01613,0.008142,0.037518,0.01369,2.740469,0.013879,0.007969,-0.001153,0.014626,-0.078812,0.011405,0.007931,0.008804,0.014268,0.617007,0.013351,0.007934,0.032619,0.014656,2.225709,0.013886,0.008126,-0.013421,0.014635,-0.917107,0.013238,0.008044,0.051326,0.014424,3.558444,0.013438,0.008049,0.044565,0.013826,3.223385,0.014181,0.008124,-0.00086,0.014449,-0.059504,0.010895,0.007909,0.010306,0.014287,0.721402,0.012419,0.0079,0.032577,0.013803,2.360095,0.010813,0.007688,0.025369,0.015012,1.689927,0.011624,0.007702,-0.003445,0.015123,-0.22781,0.013242,0.007881,-0.004245,0.013993,-0.303346,0.013612,0.007883,-0.012713,0.014677,-0.866221,0.011951,0.007919,0.026143,0.014578,1.793347,0.012107,0.007861,0.032346,0.014792,2.186721,0.009933,0.007663,0.004592,0.014979,0.306574,0.011731,0.007665,0.010587,0.014476,0.731316,0.009784,0.007301,0.027472,0.014938,1.839087,0.008434,0.00753,0.007795,0.014522,0.536768,0.011196,0.007491,0.00244,0.014823,0.164627,0.011282,0.007452,0.002971,0.015108,0.19663,0.010402,0.007489,0.023724,0.01465,1.619323,0.010959,0.007439,-0.024532,0.0143,-1.715499,0.008349,0.00739,0.019212,0.014627,1.313448,0.009028,0.007376,-0.006013,0.014581,-0.412395,0.007857,0.00687,0.000993,0.014503,0.068479,0.008041,0.006972,-0.001036,0.015055,-0.068824,0.009351,0.007101,0.025741,0.014001,1.838581,0.007769,0.00702,-0.023193,0.01433,-1.618438,0.007005,0.007017,-0.002057,0.014212,-0.144723,0.008926,0.006981,-0.002959,0.013971,-0.211787,0.007349,0.007083,0.01995,0.014251,1.399839,0.005571,0.006818,-0.003019,0.022831,-0.132242,0.013155,0.009982,0.038151,0.023075,1.653319,0.016361,0.010093,0.050933,0.022895,2.224682,0.016701,0.010242,-0.002268,0.02313,-0.098037,0.01706,0.010276,0.028617,0.022975,1.245556,0.015613,0.010223,0.045707,0.022961,1.990614,0.013082,0.01018,0.010825,0.022671,0.477493,0.015262,0.010109,0.026831,0.022937,1.169764,0.01216,0.009864,0.0019,0.023018,0.082547,0.008326,0.008909,0.011583,0.023471,0.493504,0.009838,0.009123,0.048766,0.02261,2.156861,0.012163,0.009234,0.028106,0.023477,1.197185,0.013491,0.009176,-0.025377,0.023695,-1.070954,0.009631,0.009223,0.031557,0.023175,1.361673,0.012006,0.009155,-0.001029,0.02253,-0.045679,0.00925,0.009059,0.028253,0.023517,1.201364,0.010085,0.009017,0.008862,0.032558,0.272202,0.011641,0.011323,0.026088,0.032589,0.800518,0.01197,0.011524,0.033036,0.032844,1.005827,0.015631,0.011662,0.029319,0.032673,0.897337,0.012869,0.011566,-0.004412,0.032547,-0.135553,0.013081,0.01165,0.008904,0.032729,0.272054,0.011461,0.011591,0.021239,0.032411,0.655298,0.009642,0.011389,0.00253,0.032482,0.07789,0.011048,0.011374,-0.0462,0.031157,-1.48281,0.007196,0.010007,-0.044571,0.030749,-1.449494,0.009754,0.010038,0.004279,0.032163,0.133049,0.010665,0.010231,-0.008396,0.032133,-0.261274,0.00659,0.010244,-0.058349,0.031876,-1.830482,0.007909,0.010168,0.030662,0.031004,0.988961,0.011113,0.010183,0.052388,0.030644,1.709565,0.007347,0.010061,0.007696,0.0314,0.245106,0.005722,0.009977,-0.000177,0.030479,-0.005816,0.005163,0.008847,0.012082,0.02994,0.403551,0.008721,0.008972,-0.050275,0.03048,-1.649435,0.008473,0.008986,-0.033056,0.030183,-1.095185,0.006119,0.00901,0.026311,0.030868,0.852371,0.005511,0.009088,0.025995,0.029952,0.867867,0.006499,0.009083,-0.028002,0.029962,-0.934587,0.006359,0.008923,0.019188,0.030025,0.639074,0.005778,0.008788,0.018739,0.037557,0.49896,0.008392,0.010903,0.019131,0.038381,0.498461,0.010369,0.011085,0.024951,0.038453,0.648857,0.010972,0.011117,0.023783,0.039428,0.603199,0.008143,0.011089,0.05626,0.038897,1.446365,0.009058,0.011079,0.056067,0.038271,1.464996,0.012251,0.011144,-0.083109,0.03777,-2.200386,0.007297,0.010934,0.065915,0.038908,1.694137,0.008078,0.010868,0.017648,0.043689,0.403934,0.007779,0.012048,0.009434,0.043347,0.217631,0.008808,0.01219,-0.002353,0.043857,-0.053647,0.013388,0.012234,-0.016759,0.044206,-0.379119,0.008471,0.01232,0.119485,0.043998,2.715713,0.010562,0.012288,0.078054,0.042899,1.819483,0.015093,0.012317,0.019381,0.042923,0.451531,0.009046,0.012115,0.066251,0.043039,1.539299,0.00652,0.012069,0.022631,0.033502,0.675507,0.004478,0.008904,0.026223,0.032884,0.797443,0.006819,0.009057,0.009703,0.032735,0.296418,0.008969,0.00917,-0.038078,0.033268,-1.144589,0.005465,0.009108,-0.016866,0.033707,-0.500357,0.00538,0.009125,0.001888,0.032693,0.057743,0.005927,0.009145,0.061105,0.033713,1.8125,0.006647,0.008997,-0.005219,0.033188,-0.157252,0.004369,0.00895,60227.045048,2023-10-10 01:04:52.147,2695
